title,date,views,likes,comments
"Arsenal 2-0 Man City | 4 Days, 2 Great Performances!",2020-07-18T21:51:13Z,18413,500,44
Arsenal 2-0 Man City | The Wembley Arch Is Red! (Jake),2020-07-18T21:49:34Z,40386,1194,95
Arsenal vs Manchester City | Live Watch Along,2020-07-18T21:33:59Z,755303,10494,406
Arsenal 2-0 Man City | MUST WATCH! Believe in The Process! (Emotional Livz),2020-07-18T21:33:26Z,90018,3633,513
Arsenal 2-0 Man City | Arteta Masterclass! (Troopz),2020-07-18T21:24:02Z,431922,13401,1310
Arsenal 2-0 Man City | Arteta Passed His Degree Tonight! (DT),2020-07-18T21:18:03Z,476009,14655,1928
Arsenal 2-0 Man City | Pep Got Schooled Today! (Lee Judges),2020-07-18T21:18:55Z,128895,3431,333
We're The Famous Arsenal And We're Going To Wembley | Arsenal 2-0 Man City,2020-07-18T20:43:22Z,138468,3435,536
Aubameyang Scores | Arsenal 2-0 Man City Live Stream Reaction,2020-07-18T20:18:47Z,270651,6393,557
Arsenal 1-0 Man City - AFTV Goal Reaction COYG,2020-07-18T19:07:43Z,176053,4311,289
Arsenal vs Manchester City | Starting XI Live,2020-07-18T17:58:32Z,84312,1905,225
Unleash REISS!!! Arsenal vs Man City | Live from Box Park Wembley,2020-07-18T15:55:48Z,74219,2434,568
Arsenal vs Man City FA Cup Semi Final Preview feat Steven Mcinerney,2020-07-17T18:00:08Z,71297,2014,578
Mission Possible! | Biased FA CUP SPECIAL,2020-07-17T14:58:22Z,122247,4063,1197
TROOPZ AND EXPRESSIONS BUILD EACH OTHER ON FIFA | FT SOPHIE RICHO | GO GAMING | Episode 8,2020-07-17T11:30:10Z,27113,735,92
Arsenal Spoil Liverpool’s 100pts Record | Player Ratings ft Troopz,2020-07-16T08:00:10Z,202038,5788,844
Arsenal 2-1 Liverpool | I’m Confident We Can Beat City Now! (Charlene),2020-07-15T22:14:35Z,30104,712,334
Arsenal 2-1 Liverpool | Not Beautiful But Effective! (Kelechi),2020-07-15T22:11:37Z,66961,2011,200
Arsenal 2-1 Liverpool | Liverpool 19/20 Are Nowhere Near The Invincible’s! (Troopz),2020-07-15T21:57:53Z,226080,6680,1294
Arsenal 2-1 Liverpool | Tierney Silenced Salah! (Lee Judges),2020-07-15T21:55:18Z,100496,2588,465
Arsenal 2-1 Liverpool | Put Some Respect on The Invincible’s Name! (DT),2020-07-15T21:54:25Z,348047,9013,1704
We Don’t Have a Defence only a Fence! | Biased Premier feat The Kop TV,2020-07-13T16:04:07Z,192939,4834,1123
Tottenham 2-1 Arsenal | Lacazette Didn’t Deserve That Loss (Troopz Player Ratings),2020-07-13T11:29:26Z,142252,3401,649
Tottenham 2-1 Arsenal | DT Is Still Raging! Player Ratings,2020-07-13T10:47:42Z,286821,7021,1793
Tottenham 2-1 Arsenal | I’m Gassed! (Expressions Happy),2020-07-12T21:35:43Z,216305,6723,746
Tottenham 2-1 Arsenal | Not Even Prayers Can Improve Our Defenders! (Yardman),2020-07-12T21:16:17Z,20246,439,118
Tottenham 2-1 Arsenal | Our Defence is a Ticking Timebomb! (Turkish),2020-07-12T20:19:42Z,60238,1511,277
Tottenham 2-1 Arsenal | We Are Rewarding Poor Defending With New Contracts! (Moh),2020-07-12T20:02:13Z,64407,1334,231
Tottenham 2-1 Arsenal | It Was A Smash & Grab By Spurs! (Charlene),2020-07-12T18:53:57Z,57940,885,374
Tottenham 2-1 Arsenal | Can We Cancel These Defenders Contracts? (Pippa),2020-07-12T18:49:52Z,37519,850,178
Tottenham 2-1 Arsenal | Our Defence and Spurs Were an Entanglement! (Kelechi),2020-07-12T18:44:31Z,95544,1906,373
Tottenham 2-1 Arsenal | Why Are We Offering These Useless Defenders Contracts! (Troopz),2020-07-12T18:25:35Z,425664,9663,1575
Tottenham 2-1 Arsenal | You Couldn’t Sell Our 3 Defenders At a Car Boot Sale! (Claude),2020-07-12T18:07:16Z,241519,4895,1544
Tottenham 2-1 Arsenal | We Lost To The Worst Spurs Team! (Angry DT),2020-07-12T17:58:04Z,563688,12167,3258
Lacazette Goal | Tottenham 0-1 Arsenal | Live Watch Along,2020-07-12T15:52:28Z,169406,3136,896
Nice Ground But What About The Trophy Cabinet? | Spurs v Arsenal Preview ft DT,2020-07-11T09:15:47Z,162806,4542,1080
Troopz vs Expressions | Biased Premier League NLD Special,2020-07-10T15:46:59Z,378763,12335,1749
"SIMPSONS SPECIAL! HOMER SIGNS FOR ARSENAL FT. TROOPZ, BABA & EXPRESSIONS | GO GAMING | Episode 7",2020-07-10T11:00:01Z,26532,592,57
"Who’s Now The Better Team, Arsenal or Spurs? | Claude & TY NLD Special",2020-07-09T17:00:13Z,98461,2209,1062
Is the NLD Still a Big Game For Arsenal & Spurs? | Talk Is Cheap,2020-07-09T08:00:17Z,41793,712,313
"NO WAY! DT, Troopz & TY React To Arsenal's Draw With Leicester! | Watch Along Highlights",2020-07-08T15:06:18Z,186921,3017,703
Will The Ref Escape The Wrath of Troopz? Arsenal 1-1 Leicester Player Ratings,2020-07-08T11:05:08Z,152185,3834,665
If You Don't Put Your Chances Away! | Claude's Player Ratings - Arsenal 1-1 Leicester,2020-07-08T10:19:10Z,74566,1946,383
Arsenal 1-1 Leicester | It Was 100% A Red Card! (Curtis),2020-07-07T23:12:00Z,31378,938,267
Arsenal 1-1 Leicester | It Was 10 Against 12! (Charlene),2020-07-07T22:37:12Z,49935,1044,331
Arsenal 1-1 Leicester | VAR dy Again! (Pippa),2020-07-07T22:20:10Z,25163,672,209
Arsenal v Leicester | Live Watch Along,2020-07-07T22:13:17Z,503217,5918,458
Arsenal 1-1 Leicester | It’s A Referee Conspiracy! (Troopz Rant),2020-07-07T22:06:32Z,215210,5416,1446
Arsenal 1-1 Leicester | English Referees Are Shocking! (Kelechi),2020-07-07T22:04:21Z,51407,1335,273
Arsenal 1-1 Leicester | I Have To Be Fair It Was A Red! (Claude),2020-07-07T21:54:14Z,94996,2890,590
Arsenal 1-1 Leicester | VAR Is Ruining The Game! (Lee Judges),2020-07-07T21:52:40Z,83961,1794,435
Arsenal 1-1 Leicester | DT Very Angry With Poor Ref!,2020-07-07T21:47:27Z,345022,8380,3046
Arsenal v Leicester | Live Starting XI,2020-07-07T18:29:28Z,68902,1287,139
Arsenal v Leicester | Should We Sell Guendouzi? (DT),2020-07-07T17:43:04Z,127347,2680,441
AFTV NEWS | Arsenal vs Leicester FT: Lee Chappy,2020-07-06T21:19:32Z,64745,1314,210
Greenwood's Good But Saka's A GOAT | Biased Premier League Show Ft. Troopz,2020-07-06T16:10:00Z,169783,4933,2755
Troopz Goes Nuts as Arsenal Beat Wolves! | Best Of The Watch Along,2020-07-05T13:00:04Z,152931,4551,818
Wolves 0-2 Arsenal | Everyone Stood Up! Player Ratings (ft Troopz),2020-07-05T10:17:36Z,194384,5942,972
Wolves 0-2 Arsenal | Saka Takes The Headlines But All Our Young Players Are Hot! (Moh),2020-07-04T20:52:16Z,63732,1456,194
Wolves 0-2 Arsenal | Imagine What Arteta Can Do With The Right Tools! (Graham),2020-07-04T20:36:16Z,37250,1092,150
Wolves 0-2 Arsenal | Great Win But The Board MUST Back Arteta! (Turkish),2020-07-04T20:13:53Z,62735,1747,251
Wolves 0-2 Arsenal | Guendouzi Should Follow Saka’s Example! (Pippa),2020-07-04T19:46:35Z,29540,949,192
Wolves 0-2 Arsenal | As Usual Nobody Will Give Us The Credit! (TY),2020-07-04T19:36:57Z,48567,1504,371
Wolves 0-2 Arsenal | Great Win But Calm Down! (Claude),2020-07-04T19:25:47Z,103277,2650,413
Wolves 0-2 Arsenal | Saka’s Goal Was Made in Nigeria! (Kelechi),2020-07-04T19:16:41Z,84751,2621,356
Wolves 0-2 Arsenal | I Told You Saka Was A GOAT!! (Troopz),2020-07-04T19:06:07Z,215311,6673,731
Wolves 0-2 Arsenal | Start Respecting Arteta! (DT),2020-07-04T19:00:38Z,369979,9329,1513
Wolves 0-2 Arsenal | I’m Buzzing! (Lee Judges),2020-07-04T18:58:13Z,101526,3175,342
Wolves vs Arsenal | Starting XI  LIVE,2020-07-04T15:48:00Z,84084,1435,202
Martinelli Reminds Me of Anelka! (Lee Judges Reacts to the New Contract),2020-07-04T14:54:27Z,27704,778,122
Who Should Start? | Wolves vs Arsenal Starting Xl feat Pippa,2020-07-04T11:00:11Z,39587,1233,460
Are We Afraid of The Big Bad Wolves? | Wolves vs Arsenal Preview (Ft Kelechi & Talking Wolves),2020-07-04T08:00:00Z,48397,1418,540
Why Is Troopz Confident Arsenal Can Beat Wolves? | Biased Premier League Show,2020-07-03T18:08:35Z,147978,4569,1871
Arsenal 4-0 Norwich | We Can Beat Wolves! (Stricto),2020-07-01T21:10:35Z,20488,519,193
Arsenal 4-0 Norwich | Aubemeyang is a Goal Machine! (Yardman),2020-07-01T20:47:36Z,14395,428,51
Arsenal 4-0 Norwich | Aruba’s The Quickest Arsenal Player To 50 Goals! (Livz),2020-07-01T20:12:18Z,16586,512,150
"Arsenal 4-0 Norwich | Saka Signing & An Arsenal Win, What a Great Day! (TY)",2020-07-01T20:09:52Z,35997,1063,257
Arsenal 4-0 Norwich | The Atmosphere at The Emirates Was Fantastic! Lol (Claude),2020-07-01T20:06:46Z,63439,2120,205
Arsenal 4-0 Norwich | It’s The Resurrection of Granit Xhaka! (Kelechi),2020-07-01T20:04:30Z,40896,1329,153
Arsenal V Norwich City | Live Watch Along,2020-07-01T19:58:51Z,353921,4720,197
"Arsenal 4-0 Norwich | Aubama Bloodclaat Yang, Sign Da Ting!!! (Troopz)",2020-07-01T19:49:02Z,195675,5605,720
Arsenal 4-0 Norwich | Fans Have Forgiven Xhaka! (Lee Judges),2020-07-01T19:36:22Z,81532,1884,272
Arsenal 4-0 Norwich | Where Would We Be Without Aubameyang? (DT),2020-07-01T19:32:27Z,257996,6752,1156
Bukayo Saka Signs New Deal! (Lee Judges Reacts),2020-07-01T15:40:14Z,34981,1228,190
Aubameyang Back In? (TY’s Starting Xl) | Arsenal v Norwich,2020-07-01T08:00:05Z,58138,1557,558
A Must Win For Both Teams! | Arsenal vs Norwich Match Preview feat Troopz,2020-06-30T16:19:23Z,83325,2371,543
SUPERHERO SPECIAL! BLACK PANTHER & IRON MAN IN ULTIMATE FIFA CHALLENGE | GO GAMING | Episode 6,2020-06-30T11:00:11Z,14351,437,74
"Maupay, Deeney & Billy Sharpe? TY’s Still Mad! | Claude & TY",2020-06-30T07:00:19Z,63178,1623,636
"Someone Don’t Like Us, Our Semi Final Reward is City! | Biased Premier League Show fear Troopz",2020-06-29T17:40:27Z,189974,4899,953
“We’re Winning Away”  -  Player Ratings Ft Troopz | Sheffield Utd 1-2 Arsenal,2020-06-29T11:15:42Z,90759,2620,461
Troopz & DT's Reaction To Arsenal's Late Winner Against Sheffield Utd! | Watchalong Highlights,2020-06-29T09:00:48Z,214743,6211,962
Sheffield Utd 1-2 Arsenal | Wembley Is Our Home Ground! (Pippa),2020-06-28T16:29:20Z,25771,663,258
Sheffield Utd 1-2 Arsenal | Ceballos Dug Us Out of a Hole! (Jake),2020-06-28T16:27:54Z,13212,354,69
Sheffield Utd 1-2 Arsenal | Arteta Got It Right! (Graham),2020-06-28T15:58:35Z,25064,603,87
Sheffield Utd 1-2 Arsenal | Tierney Reminds Me Of Kenny Sansom! (Curtis),2020-06-28T15:56:28Z,17147,455,51
Sheffield Utd 1-2 Arsenal | Lacazette Does So Much Unseen Work! (Strichto),2020-06-28T15:29:38Z,13061,385,52
Sheffield Utd 1-2 Arsenal | I Trust In Arteta! (Moh),2020-06-28T15:27:35Z,38480,891,72
Sheffield Utd 1-2 Arsenal | It Was Heart Attack Season! (Troopz),2020-06-28T15:17:53Z,147407,3792,341
Sheffield Utd 1-2 Arsenal | Billy Sharpe’s Circus! (TY Rips Into The Striker),2020-06-28T15:10:46Z,49306,1299,450
Sheffield Utd 1-2 Arsenal | Time To Give The Captaincy Back To Xhaka! (Kelechi),2020-06-28T15:08:14Z,43134,1223,225
Sheffield Utd vs Arsenal | Watch Along,2020-06-28T15:00:07Z,456389,5650,267
Sheffield Utd 1-2 Arsenal | Lots of Fight But Still Mistakes! (Claude),2020-06-28T14:58:33Z,46955,1210,180
Sheffield Utd 1-2 Arsenal | A Big Chance To Win The FA Cup! (DT),2020-06-28T14:42:09Z,224878,5404,1179
Sheffield Utd 1-2 Arsenal | Sheffield Tried To Bully Us! (Lee Judges),2020-06-28T14:39:58Z,60476,1523,243
Sheffield Utd vs Arsenal | Starting XI,2020-06-28T11:27:36Z,90205,1606,119
Sheffield Utd Arsenal | Should David Luiz Start? (Claude’s View),2020-06-28T10:05:53Z,33519,946,248
Ainsley In For Bellerin (Troopz Starting Xl) | Sheffield Utd vs Arsenal,2020-06-27T23:00:05Z,64480,2001,480
"Don't Play a Weak Team, Lets Go For The FA Cup! | Sheffield Utd vs Arsenal",2020-06-27T16:00:11Z,47211,1353,380
Selection Depends On Who Turns Up For Zoom! (Claude's Starting Xl) | Sheffield Utd vs Arsenal,2020-06-27T10:32:09Z,68767,1697,365
The League Is Dead So Let's Win The FA Cup! | Biased Premier League Show (Ft Troopz),2020-06-26T18:40:01Z,152776,4382,970
"Southampton 0-2 Arsenal | Everyone Thought We'd Get an ""L"" (Troopz Player Ratings)",2020-06-26T07:48:20Z,116928,2952,553
Southampton 0-2 Arsenal | Rob Holding Was Commanding! (Kenny Ken),2020-06-25T21:03:09Z,21988,480,119
"Southampton 0-2 Arsenal | It’s Not A Turning Point, Arsenal are On a Roundabout! (Turkish Rant)",2020-06-25T20:39:29Z,64729,2126,581
Southampton 0-2 Arsenal | Martinez Distributes Better Than Leno! (Strichto),2020-06-25T20:26:43Z,16127,425,62
Southampton 0-2 Arsenal | We Have To Back Arteta! (Eisa),2020-06-25T20:17:33Z,7931,229,35
Southampton 0-2 Arsenal | It Was A Reprieve For Arsenal! (Moh),2020-06-25T20:03:52Z,36180,869,107
Southampton V Arsenal | Watch Along | Live,2020-06-25T19:57:47Z,440093,5314,266
Southampton 0-2 Arsenal | Don’t Disrespect Arsenal Michael Owen! (TY),2020-06-25T19:56:04Z,58121,1434,312
Southampton 0-2 Arsenal | Why Was Everyone Panicking? (Claude),2020-06-25T19:48:30Z,74061,1889,296
Southampton 0-2 Arsenal | The Players Had A Point To Prove! (Kelechi),2020-06-25T19:40:50Z,34631,1176,149
Southampton 0-2 Arsenal | I Can Go On Social Media Without Getting Bantered! (DT),2020-06-25T19:34:50Z,240059,5459,685
Southampton 0-2 Arsenal | We Got The “W” (Troopz),2020-06-25T19:33:19Z,168946,4232,563
Southampton 0-2 Arsenal | We Showed FIGHT!! (Lee Judges),2020-06-25T19:30:36Z,52430,1574,205
Southampton 0-1 Arsenal | AFTV Watch Along Goal Reaction,2020-06-25T17:32:51Z,96113,2278,414
Southampton V Arsenal I Starting XI | Live,2020-06-25T16:21:16Z,87419,1664,208
"Attack, Attack, Attack! (DT Starting Xl) | Southampton v Arsenal",2020-06-25T15:09:03Z,97896,2650,496
Southampton vs Arsenal | I Don’t Want To Be Negative (Claude’s Starting Xl),2020-06-25T11:18:45Z,140014,3753,955
Roll Up Your Sleeves and FIGHT!!! | Southampton vs Arsenal Match Preview,2020-06-24T19:01:00Z,92865,2301,801
Has TY Finally Forgiven Neal Maupay? | Claude and TY Show,2020-06-24T14:04:50Z,159938,3610,1553
JOSH DENZEL'S ARSENAL STRIKER DRAKE TO SMASH TROOPZ & EXPRESSIONS? | GO GAMING | Episode 5,2020-06-23T11:00:00Z,20970,486,60
Troopz Is Still Hurting After Brighton! | Biased Premier League Show,2020-06-22T16:53:58Z,282252,6735,2126
Brighton 2-1 Arsenal | Watch Along Clips,2020-06-21T19:40:31Z,885047,21324,2885
Brighton 2-1 Arsenal | No Player Is Getting Away With It! (DT Player Ratings),2020-06-21T13:18:06Z,289918,6067,945
Brighton 2-1 Arsenal | I'm Only Defending Leno - Troopz Player Rating,2020-06-21T09:42:26Z,270025,6491,1116
Brighton 2-1 Arsenal | Who Would Want To Come To Arsenal( Pippa),2020-06-20T17:20:39Z,71761,1488,333
"Brighton 2-1 Arsenal | Maupay You’re A Cheat, And I Hope Brighton Get Relegated (An Angry Ty)",2020-06-20T17:16:37Z,1024581,24215,6082
Brighton 2-1 Arsenal | There Is No Spinning This One (An Angry Kelechi),2020-06-20T17:10:19Z,208167,5226,1025
Brighton 2-1 Arsenal | We Haven’t Improved Under Arteta! (Claude),2020-06-20T17:01:10Z,231209,4440,1146
Brighton 2-1 Arsenal | The Season Is In The Bin! (Troopz),2020-06-20T16:58:38Z,571299,12425,2451
Brighton V Arsenal Live Watch Along,2020-06-20T16:55:51Z,654915,7952,971
Brighton 2-1 Arsenal | Arsenal Are Spineless! (DT Passionate Rant),2020-06-20T16:50:59Z,946352,19298,4297
Brighton 2-1 Arsenal | It Will Take Over £200m To Sort This Mess! (Lee Rant),2020-06-20T16:21:49Z,289275,6112,1906
Brighton V Arsenal Starting XI Live,2020-06-20T14:01:16Z,71282,1098,107
Brighton vs Arsenal | Play Zech Medley Instead Of Mustafi! (Claude's Starting Xl),2020-06-20T11:44:15Z,51479,1076,319
Brighton vs Arsenal | Predicted Starting XI Ft. Troopz,2020-06-20T08:00:10Z,111495,3064,857
Brighton vs Arsenal | Win or Forget Europe! | Match Preview,2020-06-20T06:00:05Z,32959,927,248
"Troopz, Lay Off David Luiz! | Biased Premier League Show Ft. Troopz",2020-06-19T16:18:41Z,162749,4355,799
Troopz Totally Loses It After David Luiz Errors! |  Watch Along Highlights,2020-06-18T12:35:43Z,320084,8338,1174
Man City 3 - 0 Arsenal | Player Ratings With DT,2020-06-18T09:41:26Z,301099,7744,1209
Man City 3 - 0 Arsenal | Why Is Pepe And Martinelli Not Starting! (Lee Gunner),2020-06-18T00:21:41Z,93994,1919,436
Man City 3 - 0 Arsenal | That Might Be Luiz Last Game! (Afzal),2020-06-18T00:08:44Z,27205,626,121
Man City 3 - 0 Arsenal | Why Did Nkietah Start! (Jake),2020-06-18T00:06:49Z,24833,718,142
Man City 3 - 0 Arsenal | Arteta Showed Pep Too Much Respect (Curtis),2020-06-17T23:41:07Z,38046,863,225
"Man City 3 - 0 Arsenal | Ozil Didn’t Play, Because He’s Not Good Enough (Turkish Rant)",2020-06-17T23:29:05Z,75414,1910,455
Manchester City V Arsenal | Live Socially Distanced Watch Along,2020-06-17T22:54:20Z,444282,5558,345
Man City vs Arsenal | I'd Take A Draw Right Now (Pippa),2020-06-17T16:52:33Z,8768,251,29
Man City vs Arsenal | Claude Is Optimistic The Gunners Can Win!,2020-06-17T16:45:04Z,27043,682,196
"Getting Ready For City vs Arsenal, Socially Distanced Style!",2020-06-17T15:44:46Z,69611,2886,433
Claude & Ty Starting XI | Man City v Arsenal,2020-06-17T10:30:03Z,84614,2282,670
Troopz Starting XI | Man City v Arsenal,2020-06-17T07:30:00Z,96602,2943,831
Football Is Not Back If The Fans Aren't There! (It All Kicks Off) |  Claude & Ty Show,2020-06-16T13:00:15Z,60358,1743,454
Man City vs Arsenal Match Preview | Predicted Lineups | Tactics | Key Matchups,2020-06-16T11:04:51Z,68072,2412,508
Ready For The Big Arsenal Restart vs City! | Biased Premier League Show feat Troopz,2020-06-16T07:00:19Z,178982,5077,935
Man City vs Arsenal | What Is Your Ideal Starting 11?,2020-06-15T06:00:11Z,88704,2653,1129
"F1 STAR LEWIS HAMILTON TO WIN FOR ARSENAL? TROOPZ, EXPRESSIONS & SAVAGE DAN | GO GAMING | Episode 4",2020-06-14T12:00:17Z,16369,379,61
Three Key People That Can Get Arsenal Into Europe!,2020-06-13T14:00:17Z,41656,1208,312
Here We Go Again! - A Reminder Of Arsenal's Season So Far,2020-06-12T06:00:07Z,30306,1530,265
Arsenal Are BACK!!! Robbie Get's Ready For The Premier League Restart,2020-06-10T14:00:09Z,56782,1989,439
LOVE ISLANDS JACK FOWLER IN CRAZY FIFA CHALLENGE WITH TROOPZ & EXPRESSIONS  | GO GAMING | Episode 3,2020-06-10T12:00:00Z,13016,418,60
AFTV IS BACKAGAIN,2020-06-06T11:00:02Z,29384,1202,96
AFTV Are Looking For The Best Fifa Player Join Us Now,2020-06-05T16:45:01Z,4873,164,35
DT CHALLENGES TROOPZ & EXPRESSIONS WITH NEW ARSENAL STARS | GO GAMING | Episode 2,2020-06-03T12:00:28Z,22598,605,68
"😡A Year Ago Today! Nightmare In Baku, The Europa League Final",2020-05-29T17:18:44Z,117448,3145,481
TROOPZ & EXPRESSIONS CRAZY FIFA CHALLENGE | GO GAMING | EPISODE 1,2020-05-27T12:00:15Z,18250,591,68
"Arsenal Could Move For Raul Jimenez & WSL Cancelled! | AFTV News Daily, Early Edition",2020-05-26T09:32:53Z,28334,641,246
Best Moments | Arsenal 3-2 Hull City: 2014 FA Cup Win,2020-05-21T12:00:00Z,5470,235,45
Robbie Reacts To Best & Worst Road Trips,2020-05-17T06:00:18Z,23697,871,72
Join AFTV FC Online Digital Team | Blud Bruvvas Digital League,2020-05-13T18:02:59Z,7353,283,39
DT vs Robbie Car Challenge Pt 2,2020-05-03T05:00:11Z,35332,1214,107
"No Fans Until 2021! (Feat Lee, Leicester Fan TV) AFTV News Daily",2020-05-01T20:21:55Z,32241,577,106
Gooner Lockdown Life In NYC | Vlog Feat. Glenn,2020-04-30T13:00:13Z,6640,301,67
Orkun Kökçü Might Be Arsenal's Number One Priority | AFTV News Extra,2020-04-27T13:00:29Z,11770,290,138
Moise Keane Has A Party & Arsenal Interested In Evan N'Dicka | AFTV News Extra,2020-04-26T16:01:15Z,8401,208,57
A New Deal For Saka & Cédric Soares Wants To Stay | AFTV News Extra,2020-04-25T09:37:41Z,8061,205,51
Arteta Keen On A Permanent Deal For Pablo Mari | AFTV News Extra,2020-04-22T12:00:00Z,7145,156,67
Aubameyang Linked With Chelsea | AFTV News Extra,2020-04-22T09:22:23Z,7555,182,129
Do We Need To Get Rid Of Any Defenders? | AFTV News Daily feat Moh,2020-04-21T20:30:02Z,6924,140,56
"Lacazette For Partey Swap Deal? | AFTV News Daily, Early Edition",2020-04-20T09:25:03Z,6271,213,67
Which Club Has The Biggest Following In India? | Football Fans For The NHS Ft. Nitish,2020-04-19T08:30:02Z,4816,168,66
Leicester FanTV | Football Fans For The NHS Ft. Lee Chappy,2020-04-18T22:30:01Z,2809,80,8
Transfer Talk | Football Fans For The NHS Ft. Guillem Balague,2020-04-18T13:56:49Z,11152,300,17
Don't Sniff | Football Fans For The NHS Ft. Robbie,2020-04-18T13:39:37Z,10609,572,34
"Don Robbie's Football Quiz | Exercise For Your Mind, Here…",2020-04-17T11:00:15Z,8216,327,67
Don Robbie's Football Quiz | Your Daily Brain Boost,2020-04-16T11:00:00Z,8923,305,118
AFTV & UNITED STAND | Football Fans For The NHS,2020-04-16T10:34:42Z,7198,281,24
AFTV Moments | Best Of Ty,2020-04-15T13:00:06Z,437426,8952,752
Don Robbie's Football Quiz | Have You Still Got It?,2020-04-15T11:00:16Z,8327,331,89
Don Robbie's Football Quiz | Can you keep up?,2020-04-14T11:00:04Z,8814,363,100
(Easter Special) DT vs ROBBIE SUPER CAR CHALLENGE!,2020-04-12T13:00:12Z,65935,2315,222
Don Robbie's Daily Football Quiz | Time To Exercise Your Mind,2020-04-10T11:03:29Z,13766,529,156
Don Robbie's Daily Football Quiz | Do You Have What It Takes?,2020-04-09T11:00:29Z,19995,777,195
Don Robbie's Daily Football Quiz,2020-04-08T11:00:21Z,22778,1050,216
Favorite Arsenal Player (Past & Present) (🌍International Gooners),2020-04-06T11:02:19Z,10512,195,104
AFTV Hall Of Fame | Claude's Top 10 Arsenal Legends!,2020-04-05T07:00:12Z,26153,857,184
AFTV Moments | When Troopz Loses It!,2020-04-04T13:07:55Z,473494,9689,375
Don Robbie's Daily Football Quiz | Keeping Your Mind Active,2020-04-13T11:00:18Z,11245,391,113
"Skepta, Chip & Young Adz - Waze | Don Robbie Reacts! (New Feature)",2020-04-03T06:03:27Z,69023,3333,660
GOALS GOALS GOALS & LIMBS | Arsenal Fan Celebrations,2020-04-02T13:46:05Z,17214,628,103
AFTV Reloaded | When Robbie Met Arsenal Invincible Robert Pires!,2020-04-02T07:57:51Z,13917,483,64
"""It's Time To Go!!! Claude's Best Moments On AFTV",2020-04-01T08:14:47Z,570834,14186,1326
AFTV Self Isolation Tips | Robbie Cooks Lockdown Pasta Bake,2020-03-31T11:31:46Z,74204,2649,628
Kelechi's Karaoke - Top 5 Songs,2020-03-30T08:10:31Z,27782,971,120
AFTV Reloaded | When Robbie Met Mia Khalifa!,2020-03-28T12:59:21Z,47225,1128,379
The Best Of Lee Judges! | The Passion & Love of A True Gooner,2020-03-27T15:11:26Z,115245,2364,135
AFTV Reloaded - John Lydon aka Johnny Rotten Talks To Robbie About His Love of Arsenal,2020-03-27T07:00:25Z,10023,311,55
Who Makes The Premier League Team Of The Season (So Far) | Ft Troopz and Expressions,2020-03-26T12:00:08Z,88895,2614,1200
5 Arsenal Chants We're All Missing!,2020-03-25T13:36:56Z,29043,1027,160
Is This The Season That Never Was? | Talk Is Cheap Show Ft Laurie & Curtis,2020-03-21T12:00:30Z,17640,371,90
AFTV Self Isolation Tips | Robbie Cooks Bully Beef!,2020-03-20T11:49:39Z,113439,4175,1082
Life Is Not The Same Without Football! | (🌍International Gooners),2020-03-18T16:40:30Z,9779,253,82
If The Premier League Finished Now Who Would Be Your Player Of The Season? (Feat Troopz),2020-03-18T08:00:19Z,57821,1742,501
Do You Feel Sorry For Liverpool & Troopz Fights For Toilet Roll | Biased Premier League Show,2020-03-16T10:42:29Z,197520,4352,935
Who Would You Self Isolate With? | Robbie & Troopz Choose,2020-03-15T16:44:12Z,83364,2520,1068
Football Halted So What Happens Now? | All Gunz Blazing Podcast Ft. DT,2020-03-14T07:00:04Z,172952,3586,1345
"Jose Mourinho's Trophyless Tottenham! | Wat U Sayin Ft Lumos, Bhav & Laurie",2020-03-11T19:15:01Z,38763,681,343
VAR'senal & Ole Beats Pep Again! | Biased Premier League Show Ft Troopz,2020-03-09T16:43:52Z,194398,4853,1113
Arsenal 1-0 West Ham | Sokratis Is NOT A Right Back! (Tade),2020-03-07T20:38:59Z,22580,454,62
Arsenal 1-0 West Ham | It's Not Fair How Martinelli Has Been Dropped! (Yardman),2020-03-07T20:04:21Z,45540,775,347
Arsenal 1-0 West Ham | We Can Get A Draw Vs Man City But Must Beat Brighton!,2020-03-07T19:12:18Z,8789,213,56
Arsenal 1-0 West Ham | Arteta Needs To Play Aubameyang Upfront! (Curtis),2020-03-07T18:54:54Z,26802,712,131
Arsenal 1-0 West Ham | Leno Works Hard For His Clean Sheets (Moh),2020-03-07T18:48:15Z,65141,1407,195
Arsenal 1-0 West Ham | If We Keep Up This Form Top 4 Is Possible!,2020-03-07T17:47:52Z,14803,323,91
Arsenal Women On International Break! | Women's Football Show Ft Beth Mead,2020-03-05T18:00:05Z,18139,502,40
Can Arsenal Get Back Into Europe? | The Kevin Campbell Show ft Lee Judges,2020-03-03T20:00:04Z,52520,1001,257
Portsmouth 0-2 Arsenal | David Luiz Showed Great Leadership!,2020-03-02T23:19:36Z,11377,187,45
Portsmouth 0-2 Arsenal | Arteta Can Take Us From Zero To Heroes!,2020-03-02T22:54:26Z,9796,332,121
"OH NO, NOT AGAIN? | Arsenal 1-2 Chelsea, Conti Cup Final | Match Day Vlog",2020-03-01T10:56:47Z,17664,342,120
(FA WSL Conti Cup) Arsenal 1-2 Chelsea  | As Heartbreaking as The Olympiacos Defeat! (Robbie),2020-02-29T20:31:37Z,37144,820,221
Brexit FC (No More European Football For Arsenal) | All Gunz Blazing Podcast ft DT,2020-02-29T07:00:00Z,205008,3614,1490
