title,date,views,likes,comments,team_score,opponent_score
Arsenal 2-1 Liverpool | Tierney Silenced Salah! (Lee Judges),2020-07-15,100496,2588.0,465,2.0,1.0
Arsenal 2-1 Liverpool | Put Some Respect on The Invincible’s Name! (DT),2020-07-15,348047,9013.0,1704,2.0,1.0
We Don’t Have a Defence only a Fence! | Biased Premier feat The Kop TV,2020-07-13,192939,4834.0,1123,,
Tottenham 2-1 Arsenal | Lacazette Didn’t Deserve That Loss (Troopz Player Ratings),2020-07-13,142252,3401.0,649,1.0,2.0
Tottenham 2-1 Arsenal | DT Is Still Raging! Player Ratings,2020-07-13,286821,7021.0,1793,1.0,2.0
Tottenham 2-1 Arsenal | I’m Gassed! (Expressions Happy),2020-07-12,216305,6723.0,746,1.0,2.0
Tottenham 2-1 Arsenal | Not Even Prayers Can Improve Our Defenders! (Yardman),2020-07-12,20246,439.0,118,1.0,2.0
Tottenham 2-1 Arsenal | Our Defence is a Ticking Timebomb! (Turkish),2020-07-12,60238,1511.0,277,1.0,2.0
Tottenham 2-1 Arsenal | We Are Rewarding Poor Defending With New Contracts! (Moh),2020-07-12,64407,1334.0,231,1.0,2.0
Tottenham 2-1 Arsenal | It Was A Smash & Grab By Spurs! (Charlene),2020-07-12,57940,885.0,374,1.0,2.0
Tottenham 2-1 Arsenal | Can We Cancel These Defenders Contracts? (Pippa),2020-07-12,37519,850.0,178,1.0,2.0
Tottenham 2-1 Arsenal | Our Defence and Spurs Were an Entanglement! (Kelechi),2020-07-12,95544,1906.0,373,1.0,2.0
Tottenham 2-1 Arsenal | Why Are We Offering These Useless Defenders Contracts! (Troopz),2020-07-12,425664,9663.0,1575,1.0,2.0
Tottenham 2-1 Arsenal | You Couldn’t Sell Our 3 Defenders At a Car Boot Sale! (Claude),2020-07-12,241519,4895.0,1544,1.0,2.0
Tottenham 2-1 Arsenal | We Lost To The Worst Spurs Team! (Angry DT),2020-07-12,563688,12167.0,3258,1.0,2.0
Lacazette Goal | Tottenham 0-1 Arsenal | Live Watch Along,2020-07-12,169406,3136.0,896,1.0,0.0
Nice Ground But What About The Trophy Cabinet? | Spurs v Arsenal Preview ft DT,2020-07-11,162806,4542.0,1080,,
Troopz vs Expressions | Biased Premier League NLD Special,2020-07-10,378763,12335.0,1749,,
"SIMPSONS SPECIAL! HOMER SIGNS FOR ARSENAL FT. TROOPZ, BABA & EXPRESSIONS | GO GAMING | Episode 7",2020-07-10,26532,592.0,57,,
"Who’s Now The Better Team, Arsenal or Spurs? | Claude & TY NLD Special",2020-07-09,98461,2209.0,1062,,
Is the NLD Still a Big Game For Arsenal & Spurs? | Talk Is Cheap,2020-07-09,41793,712.0,313,,
"NO WAY! DT, Troopz & TY React To Arsenal's Draw With Leicester! | Watch Along Highlights",2020-07-08,186921,3017.0,703,,
Will The Ref Escape The Wrath of Troopz? Arsenal 1-1 Leicester Player Ratings,2020-07-08,152185,3834.0,665,1.0,1.0
If You Don't Put Your Chances Away! | Claude's Player Ratings - Arsenal 1-1 Leicester,2020-07-08,74566,1946.0,383,1.0,1.0
Arsenal 1-1 Leicester | It Was 100% A Red Card! (Curtis),2020-07-07,31378,938.0,267,1.0,1.0
Arsenal 1-1 Leicester | It Was 10 Against 12! (Charlene),2020-07-07,49935,1044.0,331,1.0,1.0
Arsenal 1-1 Leicester | VAR dy Again! (Pippa),2020-07-07,25163,672.0,209,1.0,1.0
Arsenal v Leicester | Live Watch Along,2020-07-07,503217,5918.0,458,,
Arsenal 1-1 Leicester | It’s A Referee Conspiracy! (Troopz Rant),2020-07-07,215210,5416.0,1446,1.0,1.0
Arsenal 1-1 Leicester | English Referees Are Shocking! (Kelechi),2020-07-07,51407,1335.0,273,1.0,1.0
Arsenal 1-1 Leicester | I Have To Be Fair It Was A Red! (Claude),2020-07-07,94996,2890.0,590,1.0,1.0
Arsenal 1-1 Leicester | VAR Is Ruining The Game! (Lee Judges),2020-07-07,83961,1794.0,435,1.0,1.0
Arsenal 1-1 Leicester | DT Very Angry With Poor Ref!,2020-07-07,345022,8380.0,3046,1.0,1.0
Arsenal v Leicester | Live Starting XI,2020-07-07,68902,1287.0,139,,
Arsenal v Leicester | Should We Sell Guendouzi? (DT),2020-07-07,127347,2680.0,441,,
AFTV NEWS | Arsenal vs Leicester FT: Lee Chappy,2020-07-06,64745,1314.0,210,,
Greenwood's Good But Saka's A GOAT | Biased Premier League Show Ft. Troopz,2020-07-06,169783,4933.0,2755,,
Troopz Goes Nuts as Arsenal Beat Wolves! | Best Of The Watch Along,2020-07-05,152931,4551.0,818,,
Wolves 0-2 Arsenal | Everyone Stood Up! Player Ratings (ft Troopz),2020-07-05,194384,5942.0,972,2.0,0.0
Wolves 0-2 Arsenal | Saka Takes The Headlines But All Our Young Players Are Hot! (Moh),2020-07-04,63732,1456.0,194,2.0,0.0
Wolves 0-2 Arsenal | Imagine What Arteta Can Do With The Right Tools! (Graham),2020-07-04,37250,1092.0,150,2.0,0.0
Wolves 0-2 Arsenal | Great Win But The Board MUST Back Arteta! (Turkish),2020-07-04,62735,1747.0,251,2.0,0.0
Wolves 0-2 Arsenal | Guendouzi Should Follow Saka’s Example! (Pippa),2020-07-04,29540,949.0,192,2.0,0.0
Wolves 0-2 Arsenal | As Usual Nobody Will Give Us The Credit! (TY),2020-07-04,48567,1504.0,371,2.0,0.0
Wolves 0-2 Arsenal | Great Win But Calm Down! (Claude),2020-07-04,103277,2650.0,413,2.0,0.0
Wolves 0-2 Arsenal | Saka’s Goal Was Made in Nigeria! (Kelechi),2020-07-04,84751,2621.0,356,2.0,0.0
Wolves 0-2 Arsenal | I Told You Saka Was A GOAT!! (Troopz),2020-07-04,215311,6673.0,731,2.0,0.0
Wolves 0-2 Arsenal | Start Respecting Arteta! (DT),2020-07-04,369979,9329.0,1513,2.0,0.0
Wolves 0-2 Arsenal | I’m Buzzing! (Lee Judges),2020-07-04,101526,3175.0,342,2.0,0.0
Wolves vs Arsenal | Starting XI  LIVE,2020-07-04,84084,1435.0,202,,
Martinelli Reminds Me of Anelka! (Lee Judges Reacts to the New Contract),2020-07-04,27704,778.0,122,,
Who Should Start? | Wolves vs Arsenal Starting Xl feat Pippa,2020-07-04,39587,1233.0,460,,
Are We Afraid of The Big Bad Wolves? | Wolves vs Arsenal Preview (Ft Kelechi & Talking Wolves),2020-07-04,48397,1418.0,540,,
Why Is Troopz Confident Arsenal Can Beat Wolves? | Biased Premier League Show,2020-07-03,147978,4569.0,1871,,
Arsenal 4-0 Norwich | We Can Beat Wolves! (Stricto),2020-07-01,20488,519.0,193,4.0,0.0
Arsenal 4-0 Norwich | Aubemeyang is a Goal Machine! (Yardman),2020-07-01,14395,428.0,51,4.0,0.0
Arsenal 4-0 Norwich | Aruba’s The Quickest Arsenal Player To 50 Goals! (Livz),2020-07-01,16586,512.0,150,4.0,0.0
"Arsenal 4-0 Norwich | Saka Signing & An Arsenal Win, What a Great Day! (TY)",2020-07-01,35997,1063.0,257,4.0,0.0
Arsenal 4-0 Norwich | The Atmosphere at The Emirates Was Fantastic! Lol (Claude),2020-07-01,63439,2120.0,205,4.0,0.0
Arsenal 4-0 Norwich | It’s The Resurrection of Granit Xhaka! (Kelechi),2020-07-01,40896,1329.0,153,4.0,0.0
Arsenal V Norwich City | Live Watch Along,2020-07-01,353921,4720.0,197,,
"Arsenal 4-0 Norwich | Aubama Bloodclaat Yang, Sign Da Ting!!! (Troopz)",2020-07-01,195675,5605.0,720,4.0,0.0
Arsenal 4-0 Norwich | Fans Have Forgiven Xhaka! (Lee Judges),2020-07-01,81532,1884.0,272,4.0,0.0
Arsenal 4-0 Norwich | Where Would We Be Without Aubameyang? (DT),2020-07-01,257996,6752.0,1156,4.0,0.0
Bukayo Saka Signs New Deal! (Lee Judges Reacts),2020-07-01,34981,1228.0,190,,
Aubameyang Back In? (TY’s Starting Xl) | Arsenal v Norwich,2020-07-01,58138,1557.0,558,,
A Must Win For Both Teams! | Arsenal vs Norwich Match Preview feat Troopz,2020-06-30,83325,2371.0,543,,
SUPERHERO SPECIAL! BLACK PANTHER & IRON MAN IN ULTIMATE FIFA CHALLENGE | GO GAMING | Episode 6,2020-06-30,14351,437.0,74,,
"Maupay, Deeney & Billy Sharpe? TY’s Still Mad! | Claude & TY",2020-06-30,63178,1623.0,636,,
"Someone Don’t Like Us, Our Semi Final Reward is City! | Biased Premier League Show fear Troopz",2020-06-29,189974,4899.0,953,,
“We’re Winning Away”  -  Player Ratings Ft Troopz | Sheffield Utd 1-2 Arsenal,2020-06-29,90759,2620.0,461,2.0,1.0
Troopz & DT's Reaction To Arsenal's Late Winner Against Sheffield Utd! | Watchalong Highlights,2020-06-29,214743,6211.0,962,,
Sheffield Utd 1-2 Arsenal | Wembley Is Our Home Ground! (Pippa),2020-06-28,25771,663.0,258,2.0,1.0
Sheffield Utd 1-2 Arsenal | Ceballos Dug Us Out of a Hole! (Jake),2020-06-28,13212,354.0,69,2.0,1.0
Sheffield Utd 1-2 Arsenal | Arteta Got It Right! (Graham),2020-06-28,25064,603.0,87,2.0,1.0
Sheffield Utd 1-2 Arsenal | Tierney Reminds Me Of Kenny Sansom! (Curtis),2020-06-28,17147,455.0,51,2.0,1.0
Sheffield Utd 1-2 Arsenal | Lacazette Does So Much Unseen Work! (Strichto),2020-06-28,13061,385.0,52,2.0,1.0
Sheffield Utd 1-2 Arsenal | I Trust In Arteta! (Moh),2020-06-28,38480,891.0,72,2.0,1.0
Sheffield Utd 1-2 Arsenal | It Was Heart Attack Season! (Troopz),2020-06-28,147407,3792.0,341,2.0,1.0
Sheffield Utd 1-2 Arsenal | Billy Sharpe’s Circus! (TY Rips Into The Striker),2020-06-28,49306,1299.0,450,2.0,1.0
Sheffield Utd 1-2 Arsenal | Time To Give The Captaincy Back To Xhaka! (Kelechi),2020-06-28,43134,1223.0,225,2.0,1.0
Sheffield Utd vs Arsenal | Watch Along,2020-06-28,456389,5650.0,267,,
Sheffield Utd 1-2 Arsenal | Lots of Fight But Still Mistakes! (Claude),2020-06-28,46955,1210.0,180,2.0,1.0
Sheffield Utd 1-2 Arsenal | A Big Chance To Win The FA Cup! (DT),2020-06-28,224878,5404.0,1179,2.0,1.0
Sheffield Utd 1-2 Arsenal | Sheffield Tried To Bully Us! (Lee Judges),2020-06-28,60476,1523.0,243,2.0,1.0
Sheffield Utd vs Arsenal | Starting XI,2020-06-28,90205,1606.0,119,,
Sheffield Utd Arsenal | Should David Luiz Start? (Claude’s View),2020-06-28,33519,946.0,248,,
Ainsley In For Bellerin (Troopz Starting Xl) | Sheffield Utd vs Arsenal,2020-06-27,64480,2001.0,480,,
"Don't Play a Weak Team, Lets Go For The FA Cup! | Sheffield Utd vs Arsenal",2020-06-27,47211,1353.0,380,,
Selection Depends On Who Turns Up For Zoom! (Claude's Starting Xl) | Sheffield Utd vs Arsenal,2020-06-27,68767,1697.0,365,,
The League Is Dead So Let's Win The FA Cup! | Biased Premier League Show (Ft Troopz),2020-06-26,152776,4382.0,970,,
"Southampton 0-2 Arsenal | Everyone Thought We'd Get an ""L"" (Troopz Player Ratings)",2020-06-26,116928,2952.0,553,2.0,0.0
Southampton 0-2 Arsenal | Rob Holding Was Commanding! (Kenny Ken),2020-06-25,21988,480.0,119,2.0,0.0
"Southampton 0-2 Arsenal | It’s Not A Turning Point, Arsenal are On a Roundabout! (Turkish Rant)",2020-06-25,64729,2126.0,581,2.0,0.0
Southampton 0-2 Arsenal | Martinez Distributes Better Than Leno! (Strichto),2020-06-25,16127,425.0,62,2.0,0.0
Southampton 0-2 Arsenal | We Have To Back Arteta! (Eisa),2020-06-25,7931,229.0,35,2.0,0.0
Southampton 0-2 Arsenal | It Was A Reprieve For Arsenal! (Moh),2020-06-25,36180,869.0,107,2.0,0.0
Southampton V Arsenal | Watch Along | Live,2020-06-25,440093,5314.0,266,,
Southampton 0-2 Arsenal | Don’t Disrespect Arsenal Michael Owen! (TY),2020-06-25,58121,1434.0,312,2.0,0.0
Southampton 0-2 Arsenal | Why Was Everyone Panicking? (Claude),2020-06-25,74061,1889.0,296,2.0,0.0
Southampton 0-2 Arsenal | The Players Had A Point To Prove! (Kelechi),2020-06-25,34631,1176.0,149,2.0,0.0
Southampton 0-2 Arsenal | I Can Go On Social Media Without Getting Bantered! (DT),2020-06-25,240059,5459.0,685,2.0,0.0
Southampton 0-2 Arsenal | We Got The “W” (Troopz),2020-06-25,168946,4232.0,563,2.0,0.0
Southampton 0-2 Arsenal | We Showed FIGHT!! (Lee Judges),2020-06-25,52430,1574.0,205,2.0,0.0
Southampton 0-1 Arsenal | AFTV Watch Along Goal Reaction,2020-06-25,96113,2278.0,414,1.0,0.0
Southampton V Arsenal I Starting XI | Live,2020-06-25,87419,1664.0,208,,
"Attack, Attack, Attack! (DT Starting Xl) | Southampton v Arsenal",2020-06-25,97896,2650.0,496,,
Southampton vs Arsenal | I Don’t Want To Be Negative (Claude’s Starting Xl),2020-06-25,140014,3753.0,955,,
Roll Up Your Sleeves and FIGHT!!! | Southampton vs Arsenal Match Preview,2020-06-24,92865,2301.0,801,,
Has TY Finally Forgiven Neal Maupay? | Claude and TY Show,2020-06-24,159938,3610.0,1553,,
JOSH DENZEL'S ARSENAL STRIKER DRAKE TO SMASH TROOPZ & EXPRESSIONS? | GO GAMING | Episode 5,2020-06-23,20970,486.0,60,,
Troopz Is Still Hurting After Brighton! | Biased Premier League Show,2020-06-22,282252,6735.0,2126,,
Brighton 2-1 Arsenal | Watch Along Clips,2020-06-21,885047,21324.0,2885,1.0,2.0
Brighton 2-1 Arsenal | No Player Is Getting Away With It! (DT Player Ratings),2020-06-21,289918,6067.0,945,1.0,2.0
Brighton 2-1 Arsenal | I'm Only Defending Leno - Troopz Player Rating,2020-06-21,270025,6491.0,1116,1.0,2.0
Brighton 2-1 Arsenal | Who Would Want To Come To Arsenal( Pippa),2020-06-20,71761,1488.0,333,1.0,2.0
"Brighton 2-1 Arsenal | Maupay You’re A Cheat, And I Hope Brighton Get Relegated (An Angry Ty)",2020-06-20,1024581,24215.0,6082,1.0,2.0
Brighton 2-1 Arsenal | There Is No Spinning This One (An Angry Kelechi),2020-06-20,208167,5226.0,1025,1.0,2.0
Brighton 2-1 Arsenal | We Haven’t Improved Under Arteta! (Claude),2020-06-20,231209,4440.0,1146,1.0,2.0
Brighton 2-1 Arsenal | The Season Is In The Bin! (Troopz),2020-06-20,571299,12425.0,2451,1.0,2.0
Brighton V Arsenal Live Watch Along,2020-06-20,654915,7952.0,971,,
Brighton 2-1 Arsenal | Arsenal Are Spineless! (DT Passionate Rant),2020-06-20,946352,19298.0,4297,1.0,2.0
Brighton 2-1 Arsenal | It Will Take Over £200m To Sort This Mess! (Lee Rant),2020-06-20,289275,6112.0,1906,1.0,2.0
Brighton V Arsenal Starting XI Live,2020-06-20,71282,1098.0,107,,
Brighton vs Arsenal | Play Zech Medley Instead Of Mustafi! (Claude's Starting Xl),2020-06-20,51479,1076.0,319,,
Brighton vs Arsenal | Predicted Starting XI Ft. Troopz,2020-06-20,111495,3064.0,857,,
Brighton vs Arsenal | Win or Forget Europe! | Match Preview,2020-06-20,32959,927.0,248,,
"Troopz, Lay Off David Luiz! | Biased Premier League Show Ft. Troopz",2020-06-19,162749,4355.0,799,,
Troopz Totally Loses It After David Luiz Errors! |  Watch Along Highlights,2020-06-18,320084,8338.0,1174,,
Man City 3 - 0 Arsenal | Player Ratings With DT,2020-06-18,301099,7744.0,1209,0.0,3.0
Man City 3 - 0 Arsenal | Why Is Pepe And Martinelli Not Starting! (Lee Gunner),2020-06-18,93994,1919.0,436,0.0,3.0
Man City 3 - 0 Arsenal | That Might Be Luiz Last Game! (Afzal),2020-06-18,27205,626.0,121,0.0,3.0
Man City 3 - 0 Arsenal | Why Did Nkietah Start! (Jake),2020-06-18,24833,718.0,142,0.0,3.0
Man City 3 - 0 Arsenal | Arteta Showed Pep Too Much Respect (Curtis),2020-06-17,38046,863.0,225,0.0,3.0
"Man City 3 - 0 Arsenal | Ozil Didn’t Play, Because He’s Not Good Enough (Turkish Rant)",2020-06-17,75414,1910.0,455,0.0,3.0
Manchester City V Arsenal | Live Socially Distanced Watch Along,2020-06-17,444282,5558.0,345,,
Man City vs Arsenal | I'd Take A Draw Right Now (Pippa),2020-06-17,8768,251.0,29,,
Man City vs Arsenal | Claude Is Optimistic The Gunners Can Win!,2020-06-17,27043,682.0,196,,
"Getting Ready For City vs Arsenal, Socially Distanced Style!",2020-06-17,69611,2886.0,433,,
Claude & Ty Starting XI | Man City v Arsenal,2020-06-17,84614,2282.0,670,,
Troopz Starting XI | Man City v Arsenal,2020-06-17,96602,2943.0,831,,
Football Is Not Back If The Fans Aren't There! (It All Kicks Off) |  Claude & Ty Show,2020-06-16,60358,1743.0,454,,
Man City vs Arsenal Match Preview | Predicted Lineups | Tactics | Key Matchups,2020-06-16,68072,2412.0,508,,
Ready For The Big Arsenal Restart vs City! | Biased Premier League Show feat Troopz,2020-06-16,178982,5077.0,935,,
Man City vs Arsenal | What Is Your Ideal Starting 11?,2020-06-15,88704,2653.0,1129,,
"F1 STAR LEWIS HAMILTON TO WIN FOR ARSENAL? TROOPZ, EXPRESSIONS & SAVAGE DAN | GO GAMING | Episode 4",2020-06-14,16369,379.0,61,,
Three Key People That Can Get Arsenal Into Europe!,2020-06-13,41656,1208.0,312,,
Here We Go Again! - A Reminder Of Arsenal's Season So Far,2020-06-12,30306,1530.0,265,,
Arsenal Are BACK!!! Robbie Get's Ready For The Premier League Restart,2020-06-10,56782,1989.0,439,,
LOVE ISLANDS JACK FOWLER IN CRAZY FIFA CHALLENGE WITH TROOPZ & EXPRESSIONS  | GO GAMING | Episode 3,2020-06-10,13016,418.0,60,,
AFTV IS BACKAGAIN,2020-06-06,29384,1202.0,96,,
AFTV Are Looking For The Best Fifa Player Join Us Now,2020-06-05,4873,164.0,35,,
DT CHALLENGES TROOPZ & EXPRESSIONS WITH NEW ARSENAL STARS | GO GAMING | Episode 2,2020-06-03,22598,605.0,68,,
"😡A Year Ago Today! Nightmare In Baku, The Europa League Final",2020-05-29,117448,3145.0,481,,
TROOPZ & EXPRESSIONS CRAZY FIFA CHALLENGE | GO GAMING | EPISODE 1,2020-05-27,18250,591.0,68,,
"Arsenal Could Move For Raul Jimenez & WSL Cancelled! | AFTV News Daily, Early Edition",2020-05-26,28334,641.0,246,,
Best Moments | Arsenal 3-2 Hull City: 2014 FA Cup Win,2020-05-21,5470,235.0,45,3.0,2.0
Robbie Reacts To Best & Worst Road Trips,2020-05-17,23697,871.0,72,,
Join AFTV FC Online Digital Team | Blud Bruvvas Digital League,2020-05-13,7353,283.0,39,,
DT vs Robbie Car Challenge Pt 2,2020-05-03,35332,1214.0,107,,
"No Fans Until 2021! (Feat Lee, Leicester Fan TV) AFTV News Daily",2020-05-01,32241,577.0,106,,
Gooner Lockdown Life In NYC | Vlog Feat. Glenn,2020-04-30,6640,301.0,67,,
Orkun Kökçü Might Be Arsenal's Number One Priority | AFTV News Extra,2020-04-27,11770,290.0,138,,
Moise Keane Has A Party & Arsenal Interested In Evan N'Dicka | AFTV News Extra,2020-04-26,8401,208.0,57,,
A New Deal For Saka & Cédric Soares Wants To Stay | AFTV News Extra,2020-04-25,8061,205.0,51,,
Arteta Keen On A Permanent Deal For Pablo Mari | AFTV News Extra,2020-04-22,7145,156.0,67,,
Aubameyang Linked With Chelsea | AFTV News Extra,2020-04-22,7555,182.0,129,,
Do We Need To Get Rid Of Any Defenders? | AFTV News Daily feat Moh,2020-04-21,6924,140.0,56,,
"Lacazette For Partey Swap Deal? | AFTV News Daily, Early Edition",2020-04-20,6271,213.0,67,,
Which Club Has The Biggest Following In India? | Football Fans For The NHS Ft. Nitish,2020-04-19,4816,168.0,66,,
Leicester FanTV | Football Fans For The NHS Ft. Lee Chappy,2020-04-18,2809,80.0,8,,
Transfer Talk | Football Fans For The NHS Ft. Guillem Balague,2020-04-18,11152,300.0,17,,
Don't Sniff | Football Fans For The NHS Ft. Robbie,2020-04-18,10609,572.0,34,,
"Don Robbie's Football Quiz | Exercise For Your Mind, Here…",2020-04-17,8216,327.0,67,,
Don Robbie's Football Quiz | Your Daily Brain Boost,2020-04-16,8923,305.0,118,,
AFTV & UNITED STAND | Football Fans For The NHS,2020-04-16,7198,281.0,24,,
AFTV Moments | Best Of Ty,2020-04-15,437426,8952.0,752,,
Don Robbie's Football Quiz | Have You Still Got It?,2020-04-15,8327,331.0,89,,
Don Robbie's Football Quiz | Can you keep up?,2020-04-14,8814,363.0,100,,
(Easter Special) DT vs ROBBIE SUPER CAR CHALLENGE!,2020-04-12,65935,2315.0,222,,
Don Robbie's Daily Football Quiz | Time To Exercise Your Mind,2020-04-10,13766,529.0,156,,
Don Robbie's Daily Football Quiz | Do You Have What It Takes?,2020-04-09,19995,777.0,195,,
Don Robbie's Daily Football Quiz,2020-04-08,22778,1050.0,216,,
Favorite Arsenal Player (Past & Present) (🌍International Gooners),2020-04-06,10512,195.0,104,,
AFTV Hall Of Fame | Claude's Top 10 Arsenal Legends!,2020-04-05,26153,857.0,184,,
AFTV Moments | When Troopz Loses It!,2020-04-04,473494,9689.0,375,,
Don Robbie's Daily Football Quiz | Keeping Your Mind Active,2020-04-13,11245,391.0,113,,
"Skepta, Chip & Young Adz - Waze | Don Robbie Reacts! (New Feature)",2020-04-03,69023,3333.0,660,,
GOALS GOALS GOALS & LIMBS | Arsenal Fan Celebrations,2020-04-02,17214,628.0,103,,
AFTV Reloaded | When Robbie Met Arsenal Invincible Robert Pires!,2020-04-02,13917,483.0,64,,
"""It's Time To Go!!! Claude's Best Moments On AFTV",2020-04-01,570834,14186.0,1326,,
AFTV Self Isolation Tips | Robbie Cooks Lockdown Pasta Bake,2020-03-31,74204,2649.0,628,,
Kelechi's Karaoke - Top 5 Songs,2020-03-30,27782,971.0,120,,
AFTV Reloaded | When Robbie Met Mia Khalifa!,2020-03-28,47225,1128.0,379,,
The Best Of Lee Judges! | The Passion & Love of A True Gooner,2020-03-27,115245,2364.0,135,,
AFTV Reloaded - John Lydon aka Johnny Rotten Talks To Robbie About His Love of Arsenal,2020-03-27,10023,311.0,55,,
Who Makes The Premier League Team Of The Season (So Far) | Ft Troopz and Expressions,2020-03-26,88895,2614.0,1200,,
5 Arsenal Chants We're All Missing!,2020-03-25,29043,1027.0,160,,
Is This The Season That Never Was? | Talk Is Cheap Show Ft Laurie & Curtis,2020-03-21,17640,371.0,90,,
AFTV Self Isolation Tips | Robbie Cooks Bully Beef!,2020-03-20,113439,4175.0,1082,,
Life Is Not The Same Without Football! | (🌍International Gooners),2020-03-18,9779,253.0,82,,
If The Premier League Finished Now Who Would Be Your Player Of The Season? (Feat Troopz),2020-03-18,57821,1742.0,501,,
Do You Feel Sorry For Liverpool & Troopz Fights For Toilet Roll | Biased Premier League Show,2020-03-16,197520,4352.0,935,,
Who Would You Self Isolate With? | Robbie & Troopz Choose,2020-03-15,83364,2520.0,1068,,
Football Halted So What Happens Now? | All Gunz Blazing Podcast Ft. DT,2020-03-14,172952,3586.0,1345,,
"Jose Mourinho's Trophyless Tottenham! | Wat U Sayin Ft Lumos, Bhav & Laurie",2020-03-11,38763,681.0,343,,
VAR'senal & Ole Beats Pep Again! | Biased Premier League Show Ft Troopz,2020-03-09,194398,4853.0,1113,,
Arsenal 1-0 West Ham | Sokratis Is NOT A Right Back! (Tade),2020-03-07,22580,454.0,62,1.0,0.0
Arsenal 1-0 West Ham | It's Not Fair How Martinelli Has Been Dropped! (Yardman),2020-03-07,45540,775.0,347,1.0,0.0
Arsenal 1-0 West Ham | We Can Get A Draw Vs Man City But Must Beat Brighton!,2020-03-07,8789,213.0,56,1.0,0.0
Arsenal 1-0 West Ham | Arteta Needs To Play Aubameyang Upfront! (Curtis),2020-03-07,26802,712.0,131,1.0,0.0
Arsenal 1-0 West Ham | Leno Works Hard For His Clean Sheets (Moh),2020-03-07,65141,1407.0,195,1.0,0.0
Arsenal 1-0 West Ham | If We Keep Up This Form Top 4 Is Possible!,2020-03-07,14803,323.0,91,1.0,0.0
Arsenal Women On International Break! | Women's Football Show Ft Beth Mead,2020-03-05,18139,502.0,40,,
Can Arsenal Get Back Into Europe? | The Kevin Campbell Show ft Lee Judges,2020-03-03,52520,1001.0,257,,
Portsmouth 0-2 Arsenal | David Luiz Showed Great Leadership!,2020-03-02,11377,187.0,45,2.0,0.0
Portsmouth 0-2 Arsenal | Arteta Can Take Us From Zero To Heroes!,2020-03-02,9796,332.0,121,2.0,0.0
"OH NO, NOT AGAIN? | Arsenal 1-2 Chelsea, Conti Cup Final | Match Day Vlog",2020-03-01,17664,342.0,120,1.0,2.0
(FA WSL Conti Cup) Arsenal 1-2 Chelsea  | As Heartbreaking as The Olympiacos Defeat! (Robbie),2020-02-29,37144,820.0,221,1.0,2.0
Brexit FC (No More European Football For Arsenal) | All Gunz Blazing Podcast ft DT,2020-02-29,205008,3614.0,1490,,
Arsenal 1-2 Olympiacos | Mustafi Was Our Best Player Today & When He Came Off They Scored!,2020-02-28,29659,486.0,137,1.0,2.0
Can Arsenal Beat Chelsea In The Conti Cup Final? | Pippa's Women's Football Show Ft Julia Simic,2020-02-27,9860,234.0,45,,
Arsenal Would Be 17th In The League Without Aubameyang Goals | Claude & Ty Show,2020-02-25,35059,769.0,320,,
Aubameyang Allegedly Leaning Towards STAYING At Arsenal!! | Wat U Sayin ?! Ft Lumos & Bhav,2020-02-25,35368,605.0,119,,
(FA WSL Cup) Arsenal 2-0 Lewes | Caitlin Foord Scores On Her Arsenal Debut!,2020-02-24,6644,170.0,16,2.0,0.0
Arsenal 3-2 Everton - Sokratis Leaving Arsenal After Game,2020-02-24,36487,898.0,115,3.0,2.0
Arsenal 3-2 Everton | How Come We Don’t Have A Song For Saka? (Stricto),2020-02-23,54117,1265.0,239,3.0,2.0
Arsenal 3-2 Everton | We Must Do Everything To Keep Aubameyang !! (Kelechi),2020-02-23,86232,1914.0,159,3.0,2.0
Arsenal 3-2 Everton | Leno Needs To Be More Commanding In The Box! (Kenny Ken),2020-02-23,36450,833.0,111,3.0,2.0
A Trip Down Memory Lane | The Kevin Campbell Show Ft Lee Judges,2020-02-19,25141,664.0,131,,
Roy Keane Is A Player Hater! | The Claude & Ty Show,2020-02-19,45473,868.0,460,,
Second Half Master Class | AFTV Tactical Insight Ft Graham,2020-02-17,71213,1499.0,348,,
Arsenal 4-0 Newcastle | It's So Great For Lacazette To Score! (Fans Round Up),2020-02-16,30854,518.0,56,4.0,0.0
Arsenal 4-0 Newcastle | Ceballos Was Pulling The Strings Today! (Yardman),2020-02-16,42152,872.0,128,4.0,0.0
"Arsenal 4-0 Newcastle | Nigeria Or England, Who Will Saka Choose? (Claude & Ty)",2020-02-16,212788,3808.0,545,4.0,0.0
Arsenal 4-0 Newcastle | Mustafi Is Winning Over The Fans! (Stricto),2020-02-16,40414,863.0,187,4.0,0.0
Arsenal 4-0 Newcastle | The Time Away In Dubai Helped The Team!,2020-02-16,31036,705.0,93,4.0,0.0
Arsenal 4-0 Newcastle | Between Pepe & Saka It Was Tie For Man Of The Match! (Kenny Ken),2020-02-16,59172,1263.0,195,4.0,0.0
Arsenal 4-0 Newcastle | Pepe Had Danny Rose On Toast! (DT),2020-02-16,406540,10054.0,925,4.0,0.0
Arsenal Or Plastic - AFTV Ultimate Quiz | DT Takes It On!,2020-02-15,109392,2607.0,298,,
Arsenal Women's Injury Crisis! | The Women's Football Show ft Pippa Monique & Falhat,2020-02-14,5132,176.0,31,,
Arsenal Or Plastic - AFTV Ultimate Quiz | Ty Takes It On!,2020-02-14,105591,2400.0,306,,
Brothers CLASH Over Wenger's Statue! | Talk Is Cheap Ft Robbie,2020-02-14,71350,1308.0,439,,
